code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
HK.00048,93.0,87,0,0,0.3,
HK.00050,68.0,62,1,5,0.3,0.1293
HK.00051,73.0,75,1,5,0.3,0.3997
HK.00052,60.0,90,1,1,0.05,0.5395
HK.00053,66.0,67,1,5,0.3,0.3385
HK.00055,36.0,36,1,10,0.8,0.5449
HK.00057,52.0,45,1,7,0.5,0.1752
HK.00058,83.0,42,1,4,0.65,
HK.00059,64.0,72,1,4,0.2,
HK.00060,54.0,44,1,5,0.25,0.4261
HK.00061,24.0,16,1,1,0.8,0.5628
HK.00062,60.0,63,1,2,0.15,0.2051
HK.00063,17.0,10,1,9,0.75,0.7283
HK.00064,79.0,85,1,2,0.2,0.1413
HK.00065,7.0,12,1,65,1.0,0.8799
HK.00066,75.0,65,1,6,0.3,0.1261
HK.00069,47.0,55,1,6,0.4,0.4632
HK.00070,47.0,55,1,5,0.55,0.432
HK.00071,67.0,59,1,3,0.25,0.1767
HK.00072,50.0,32,1,1,0.3,0.2999
HK.00073,77.0,68,1,4,0.35,0.5394
HK.00075,72.0,49,1,7,0.4,
HK.00076,18.0,38,1,8,0.65,0.7936
HK.00077,84.0,91,0,0,0.0,0.3757
HK.00078,19.0,11,1,30,1.0,0.9072
HK.00079,61.0,88,1,1,0.25,0.5576
HK.00081,74.0,29,1,28,1.0,0.1986
HK.00082,56.0,51,1,2,0.7,0.5485
HK.00083,72.0,40,1,35,1.0,0.1405
HK.00084,60.0,83,1,5,0.25,0.5049
HK.00085,28.0,32,1,9,0.8,0.4615
HK.00086,74.0,63,1,5,0.3,0.0677
HK.00087,76.0,63,1,1,0.25,0.0595
HK.00088,58.0,32,1,12,0.8,0.171
HK.00089,70.0,74,0,0,0.5,0.2494
HK.00090,75.0,85,1,1,0.05,
HK.00092,58.0,53,1,4,0.3,0.5198
HK.00093,58.0,69,0,0,0.3,0.4845
HK.00094,47.0,29,1,8,0.7,
HK.00095,54.0,91,0,0,0.6,0.8081
HK.00096,53.0,46,0,0,0.65,0.5569
HK.00097,32.0,39,1,5,0.4,
HK.00098,48.0,45,1,8,0.5,0.3379
HK.00099,80.0,90,0,0,0.5,0.3063
HK.00100,,1,1,15,0.95,0.778
HK.00101,45.0,37,1,43,1.0,0.1902
HK.00103,12.0,20,1,9,0.65,0.5397
HK.00104,78.0,83,1,1,0.2,0.1229
HK.00105,72.0,79,0,0,0.0,0.1901
HK.00106,74.0,72,1,4,0.2,
HK.00107,55.0,42,1,27,1.0,0.1521
HK.00108,78.0,14,1,8,0.5,
HK.00110,96.0,96,0,0,0.5,0.0
HK.00111,83.0,39,1,7,0.6,
HK.00113,76.0,78,1,2,0.1,0.1241
HK.00114,83.0,85,1,1,0.3,0.09
HK.00115,87.0,9,1,20,1.0,0.3085
HK.00116,52.0,45,0,0,0.6,0.2227
HK.00117,99.0,99,1,7,0.6,
HK.00118,57.0,26,1,15,0.75,
HK.00119,42.0,13,1,29,1.0,0.3152
HK.00120,8.0,14,1,15,0.8,
HK.00122,40.0,61,0,0,0.0,0.5261
HK.00123,47.0,25,1,19,0.95,0.5583
HK.00124,39.0,29,1,21,1.0,0.6586
HK.00125,41.0,65,1,4,0.25,0.6693
HK.00126,36.0,36,1,6,0.5,0.6501
HK.00127,40.0,44,1,5,0.6,0.4186
HK.00128,93.0,98,0,0,0.2,
HK.00129,32.0,78,0,0,0.35,0.6661
HK.00130,87.0,64,1,4,0.35,
HK.00131,68.0,67,1,1,0.2,0.46
HK.00132,27.0,41,1,4,0.45,0.6552
HK.00135,53.0,50,1,6,0.75,0.3667
HK.00136,20.0,76,1,2,0.15,0.5723
HK.00137,46.0,51,1,4,0.45,0.5311
HK.00138,7.0,8,0,0,0.65,0.7539
HK.00139,4.0,8,1,4,0.45,
HK.00142,47.0,60,1,3,0.25,0.1823
HK.00144,50.0,44,1,29,1.0,0.1563
HK.00145,31.0,23,1,7,0.5,
HK.00146,54.0,54,1,5,0.25,0.2091
HK.00147,12.0,21,1,21,1.0,
HK.00148,94.0,75,1,8,0.4,0.571
HK.00149,69.0,75,1,2,0.25,0.1923
HK.00150,47.0,55,1,2,0.3,0.4948
HK.00151,20.0,17,1,10,0.65,0.4786
HK.00152,32.0,40,1,5,0.7,0.3138
HK.00154,20.0,16,1,70,1.0,0.4175
HK.00156,77.0,65,1,4,0.3,0.1272
HK.00157,50.0,68,1,2,0.2,0.3606
HK.00158,55.0,59,1,4,0.35,0.3573
HK.00159,39.0,66,0,0,0.4,
HK.00160,24.0,13,1,20,1.0,0.5684
HK.00162,43.0,17,1,20,1.0,
HK.00163,21.0,19,1,13,0.9,0.7322
HK.00164,86.0,78,1,10,0.5,0.5673
HK.00165,24.0,68,0,0,0.7,0.5023
HK.00166,26.0,47,0,0,0.8,0.6603
HK.00167,94.0,61,1,4,0.3,
HK.00168,48.0,43,1,5,0.6,0.3393
HK.00169,42.0,25,1,13,0.65,
HK.00171,3.0,4,1,69,1.0,
HK.00173,51.0,38,1,11,0.85,0.2387
HK.00174,67.0,87,1,1,0.15,0.4481
HK.00175,53.0,37,1,2,0.55,0.2126
HK.00176,64.0,72,1,4,0.2,0.7055
HK.00177,71.0,53,1,10,0.5,0.1035
HK.00178,88.0,85,1,1,0.05,0.1048
HK.00179,20.0,16,1,6,0.65,0.5362
HK.00180,56.0,76,1,9,0.6,0.5862
HK.00181,61.0,26,1,12,0.6,0.2022
HK.00182,79.0,51,1,10,0.5,0.5605
HK.00183,46.0,81,1,1,0.1,0.5893
HK.00184,73.0,74,1,2,0.2,0.2181
HK.00185,10.0,8,1,8,0.8,0.8687
HK.00186,41.0,65,1,4,0.25,
HK.00187,13.0,17,1,14,0.9,0.4854
HK.00188,56.0,48,1,7,0.4,0.2645
HK.00189,84.0,68,1,8,0.4,0.407
HK.00191,55.0,21,1,13,0.65,0.3629
HK.00193,49.0,45,1,1,0.4,0.6685
HK.00194,66.0,60,1,4,0.25,0.2513
HK.00195,64.0,72,1,4,0.2,0.3125
HK.00196,17.0,9,1,5,0.95,0.4797
HK.00197,72.0,69,1,1,0.15,0.5617
HK.00199,98.0,98,1,5,0.25,
HK.00200,18.0,18,1,7,0.95,0.5504
HK.00201,52.0,45,1,4,0.4,0.418
HK.00202,11.0,29,1,10,0.95,
HK.00205,88.0,40,1,9,0.7,
HK.00206,39.0,4,1,7,0.9,0.5425
HK.00209,95.0,85,1,1,0.15,
HK.00210,43.0,50,1,8,0.5,0.3211
HK.00211,68.0,82,1,1,0.2,0.1418
HK.00212,71.0,68,1,2,0.15,0.1453
HK.00213,55.0,49,1,6,0.65,0.5737
HK.00214,14.0,11,1,22,1.0,0.6839
HK.00215,75.0,79,1,2,0.15,0.0976
HK.00216,37.0,26,1,8,0.9,0.4786
HK.00217,59.0,42,1,6,0.4,0.4853
HK.00218,12.0,33,1,5,0.45,
HK.00219,79.0,79,0,0,0.3,0.3336
HK.00220,57.0,76,1,1,0.25,0.2508
HK.00222,82.0,96,0,0,0.05,0.1524
HK.00223,35.0,20,1,7,0.95,0.7304
HK.00224,38.0,42,1,7,0.35,0.5272
HK.00225,57.0,74,1,4,0.2,0.1867
HK.00227,19.0,55,0,0,0.85,
HK.00228,23.0,20,1,13,0.85,0.7658
HK.00229,57.0,60,1,7,0.45,0.2977
HK.00232,97.0,98,0,0,0.0,
HK.00234,42.0,55,1,6,0.45,0.4606
HK.00235,20.0,31,1,6,0.5,0.5537
HK.00236,70.0,64,1,3,0.2,0.1444
HK.00237,75.0,76,0,0,0.25,0.193
HK.00239,69.0,77,1,1,0.15,0.2439
HK.00240,71.0,31,1,15,0.95,0.1619
HK.00241,18.0,27,1,2,0.8,0.5275
HK.00242,27.0,25,1,13,0.65,0.5493
HK.00243,85.0,31,1,23,1.0,
HK.00244,50.0,45,1,7,0.45,0.2598
HK.00245,45.0,53,1,8,0.4,0.4878
HK.00247,65.0,72,1,4,0.2,0.2164
HK.00248,54.0,46,1,1,0.8,0.3123
HK.00251,62.0,60,1,6,0.3,0.408
HK.00252,66.0,72,1,4,0.2,0.5906
HK.00253,61.0,53,1,8,0.45,0.3997
HK.00254,1.0,0,1,13,0.65,
HK.00255,73.0,83,0,0,0.05,0.1184
HK.00256,12.0,69,0,0,0.6,0.9407
HK.00257,72.0,46,1,10,0.8,0.1254
HK.00258,49.0,81,0,0,0.05,0.3732
HK.00259,83.0,40,1,9,0.55,0.3626
HK.00261,23.0,61,0,0,0.55,0.9217
HK.00262,68.0,60,1,10,0.5,0.2547
HK.00264,61.0,87,1,8,0.4,
HK.00265,73.0,61,1,4,0.2,
HK.00266,50.0,62,1,5,0.25,0.3775
HK.00267,62.0,36,1,18,0.9,0.1463
HK.00268,10.0,31,1,2,0.85,0.6454
HK.00269,60.0,72,1,4,0.2,
HK.00270,76.0,53,1,8,0.5,0.0684
HK.00271,45.0,43,1,10,0.8,0.3947
HK.00272,26.0,69,0,0,0.3,0.5094
HK.00274,64.0,72,1,4,0.2,
HK.00276,44.0,69,1,2,0.4,0.4638
HK.00277,66.0,72,1,4,0.2,0.5385
HK.00279,8.0,11,1,9,0.9,
HK.00280,85.0,91,0,0,0.05,0.0521
HK.00285,21.0,31,1,25,1.0,0.652
HK.00286,64.0,72,1,4,0.2,0.7069
HK.00287,72.0,76,1,4,0.2,0.175
HK.00288,57.0,32,1,7,0.5,0.1885
HK.00289,71.0,54,1,8,0.5,0.1155
HK.00290,22.0,1,1,34,1.0,0.7861
HK.00291,44.0,45,1,1,0.75,0.3839
HK.00293,83.0,88,1,1,0.15,0.0608
HK.00294,63.0,84,0,0,0.1,0.503
HK.00295,72.0,53,0,0,0.9,
HK.00296,27.0,32,1,5,0.6,0.619
HK.00297,51.0,36,1,19,0.95,0.2509
HK.00298,39.0,26,1,11,0.65,0.4026
HK.00299,64.0,72,1,4,0.2,
HK.00300,81.0,87,0,0,0.05,0.0137
HK.00301,98.0,99,0,0,0.0,0.0
HK.00302,5.0,10,1,43,1.0,0.8669
HK.00303,47.0,49,1,1,0.45,0.1955
HK.00305,29.0,38,1,9,0.8,
HK.00306,82.0,90,1,2,0.1,0.1012
HK.00308,46.0,63,1,15,0.9,
HK.00309,19.0,19,1,2,0.8,
HK.00311,81.0,36,1,14,0.7,0.4217
HK.00312,30.0,42,1,6,0.45,
HK.00313,22.0,19,1,6,0.7,0.8445
HK.00314,5.0,79,0,0,0.15,0.8498
HK.00315,70.0,57,1,5,0.45,0.0639
HK.00316,75.0,83,0,0,0.55,0.0455
HK.00317,37.0,20,1,2,0.85,0.5142
HK.00318,92.0,89,1,1,0.05,
HK.00320,50.0,59,1,4,0.2,0.265
HK.00321,80.0,47,1,6,0.35,0.1336
HK.00322,68.0,77,0,0,0.5,0.2012
HK.00323,17.0,12,1,43,1.0,0.426
HK.00325,12.0,20,1,2,0.7,0.7626
HK.00326,94.0,91,0,0,0.35,
HK.00327,25.0,67,0,0,0.25,0.4463
HK.00328,3.0,40,1,1,0.55,
HK.00329,9.0,4,1,16,0.85,0.8347
HK.00330,5.0,17,1,67,1.0,
HK.00331,56.0,60,1,5,0.3,0.2412
HK.00332,6.0,4,1,5,0.9,
HK.00333,30.0,58,1,1,0.6,0.5806
HK.00334,78.0,34,1,14,0.8,0.2879
HK.00335,57.0,69,1,4,0.2,0.4433
HK.00336,31.0,14,1,22,1.0,0.3327
HK.00337,16.0,11,1,19,0.95,
HK.00338,35.0,33,1,8,0.65,0.3266
HK.00340,16.0,21,1,6,0.8,0.4914
HK.00341,73.0,95,0,0,0.0,0.4861
HK.00343,22.0,45,1,6,0.65,0.6295
HK.00345,47.0,86,1,1,0.1,0.576
HK.00346,17.0,10,1,21,1.0,
HK.00347,14.0,29,1,81,1.0,0.5159
HK.00348,11.0,10,1,5,0.6,0.764
HK.00351,91.0,87,1,3,0.35,
HK.00352,96.0,72,1,4,0.2,
HK.00353,48.0,19,1,5,0.55,0.5926
HK.00354,18.0,29,1,21,1.0,0.6555
HK.00355,27.0,21,1,19,0.95,0.752
HK.00357,5.0,17,1,128,1.0,0.6613
HK.00358,78.0,31,1,13,0.65,0.3014
HK.00360,31.0,19,1,29,1.0,0.6726
HK.00361,16.0,64,0,0,0.55,
HK.00362,64.0,72,1,4,0.2,
HK.00363,59.0,50,1,7,0.95,0.1035
HK.00365,92.0,23,1,26,1.0,
HK.00366,44.0,48,1,8,0.55,0.2679
HK.00367,26.0,32,1,8,0.5,0.5443
HK.00368,98.0,98,1,7,0.35,
HK.00369,73.0,32,1,8,0.4,0.2809
HK.00370,2.0,13,1,5,0.55,
HK.00371,58.0,40,1,31,1.0,0.2516
HK.00372,41.0,42,1,7,0.55,
HK.00373,57.0,21,1,14,0.7,0.3628
HK.00374,68.0,81,0,0,0.15,0.229
HK.00375,81.0,82,1,4,0.2,0.1317
HK.00376,5.0,8,1,63,1.0,
HK.00377,93.0,95,0,0,0.15,
HK.00379,38.0,3,1,18,0.9,
HK.00380,39.0,24,1,11,0.55,0.3404
HK.00381,1.0,7,1,56,1.0,
HK.00382,2.0,5,1,62,1.0,0.8283
HK.00383,38.0,33,1,29,1.0,0.3829
HK.00384,25.0,15,1,21,1.0,0.3851
HK.00385,20.0,35,1,6,0.3,0.4974
HK.00386,58.0,53,1,5,0.3,0.3765
HK.00387,85.0,88,1,5,0.25,0.1448
HK.00388,54.0,66,0,0,0.2,0.088
HK.00389,6.0,12,1,7,0.65,0.7694
HK.00390,45.0,43,1,11,0.55,0.3208
HK.00391,75.0,80,0,0,0.2,0.5163
HK.00392,60.0,74,0,0,0.35,0.1512
HK.00393,69.0,63,1,5,0.25,0.0814
HK.00396,93.0,13,1,1,0.65,
HK.00397,28.0,34,1,3,0.4,0.8024
HK.00398,68.0,77,1,5,0.25,0.1911
HK.00399,4.0,43,1,4,0.35,
HK.00400,93.0,93,1,3,0.15,0.2938
HK.00401,75.0,41,1,8,0.9,
HK.00403,49.0,38,1,9,0.45,0.439
HK.00406,21.0,12,1,20,1.0,0.6739
HK.00408,82.0,80,1,1,0.2,0.0477
HK.00410,24.0,30,1,35,1.0,0.6517
HK.00411,62.0,43,1,4,0.55,0.0948
HK.00412,1.0,1,1,79,1.0,
HK.00413,30.0,87,0,0,0.5,0.6198
HK.00417,34.0,58,1,5,0.35,
HK.00418,40.0,58,1,1,0.4,0.5485
HK.00419,80.0,39,1,2,0.45,
HK.00420,74.0,63,1,5,0.25,0.1896
HK.00422,35.0,78,0,0,0.25,0.6847
HK.00423,49.0,53,1,5,0.45,0.3225
HK.00425,39.0,17,1,5,0.85,0.3468
HK.00426,93.0,34,1,2,0.5,
HK.00430,46.0,40,1,8,0.4,0.2705
HK.00432,68.0,28,1,14,0.95,0.3356
HK.00433,60.0,27,1,6,0.35,
HK.00434,8.0,22,1,18,0.95,0.7621
HK.00436,36.0,27,1,20,1.0,
HK.00438,14.0,36,1,11,0.95,0.7271
HK.00439,7.0,17,1,29,1.0,0.7946
HK.00440,83.0,79,0,0,0.1,0.0042
HK.00442,37.0,34,1,9,0.75,0.5925
HK.00444,64.0,72,1,4,0.2,
HK.00450,41.0,52,1,7,0.4,0.4166
HK.00451,67.0,40,1,1,0.65,0.4986
HK.00455,29.0,74,0,0,0.3,0.7533
HK.00456,74.0,46,1,7,0.5,0.3714
HK.00458,75.0,89,0,0,0.25,0.4368
HK.00460,19.0,36,0,0,0.75,0.4616
HK.00464,66.0,93,0,0,0.0,
HK.00465,98.0,96,1,8,0.55,
HK.00467,20.0,14,1,34,1.0,0.5729
HK.00468,64.0,72,1,4,0.2,0.3139
HK.00470,,3,1,30,1.0,0.5004
HK.00471,0.0,14,1,1,0.95,
HK.00472,47.0,10,1,8,0.8,
HK.00474,94.0,74,1,4,0.2,
HK.00475,38.0,79,1,5,0.25,
HK.00476,20.0,29,1,8,0.75,
HK.00480,66.0,53,1,1,0.45,0.39
HK.00482,29.0,18,1,7,0.75,0.6996
HK.00483,13.0,12,1,30,1.0,0.6218
HK.00484,39.0,45,0,0,0.95,0.3874
HK.00485,87.0,66,1,4,0.2,0.1585
HK.00486,22.0,17,1,21,1.0,0.5036
HK.00487,18.0,82,1,1,0.5,
HK.00488,70.0,15,1,3,0.85,0.3979
HK.00491,19.0,24,1,8,0.9,
HK.00493,12.0,25,1,16,0.95,0.776
HK.00495,64.0,72,1,4,0.2,
HK.00496,6.0,5,1,37,1.0,0.6375
HK.00497,61.0,50,1,10,0.6,0.1703
HK.00498,7.0,37,1,4,0.35,
HK.00499,92.0,86,1,1,0.15,
HK.00500,38.0,78,0,0,0.55,0.7794
HK.00505,67.0,81,0,0,0.4,0.3617
HK.00506,46.0,61,1,5,0.25,0.2568
HK.00508,45.0,20,1,11,0.95,0.5573
HK.00509,64.0,72,1,4,0.2,
HK.00510,86.0,96,0,0,0.1,
HK.00511,23.0,32,1,2,0.8,0.5089
HK.00512,21.0,58,0,0,0.45,0.4603
HK.00513,27.0,4,1,32,1.0,0.5994
HK.00515,51.0,72,1,4,0.2,
HK.00517,60.0,52,1,10,0.65,0.1941
HK.00518,55.0,30,1,9,0.5,0.4026
HK.00519,55.0,80,0,0,0.2,
HK.00520,3.0,8,1,34,1.0,0.8646
HK.00521,71.0,52,1,9,0.45,0.2886
HK.00522,95.0,91,1,7,0.35,0.2608
HK.00524,98.0,97,1,2,0.4,
HK.00525,71.0,75,1,1,0.15,0.3142
HK.00526,88.0,90,1,3,0.2,0.5674
HK.00527,71.0,81,1,7,0.55,0.3755
HK.00528,50.0,54,1,4,0.4,0.3755
HK.00529,57.0,63,1,6,0.3,0.3494
HK.00532,88.0,15,1,21,1.0,
HK.00533,56.0,47,1,5,0.4,0.4972
HK.00535,9.0,17,1,24,1.0,0.7871
HK.00536,79.0,68,1,3,0.2,0.0741
HK.00538,57.0,53,1,5,0.25,0.3087
HK.00540,76.0,41,1,9,0.45,
HK.00542,61.0,10,1,40,1.0,0.5893
HK.00543,36.0,39,1,1,0.35,0.4237
HK.00544,28.0,5,1,9,0.9,
HK.00546,18.0,19,1,5,0.95,0.4554
HK.00547,24.0,77,1,1,0.5,0.6286
HK.00548,53.0,57,1,3,0.4,0.3853
HK.00550,99.0,92,0,0,0.7,
HK.00551,59.0,43,1,13,0.7,0.3245
HK.00552,61.0,66,1,6,0.3,0.2592
HK.00553,14.0,15,1,17,0.95,0.4764
HK.00554,39.0,66,1,6,0.35,0.4874
HK.00556,90.0,80,1,3,0.2,0.4869
HK.00557,51.0,85,1,6,0.3,0.5463
HK.00558,3.0,1,1,39,1.0,0.7923
HK.00559,57.0,72,1,4,0.2,0.7183
HK.00560,39.0,48,1,7,0.4,0.3277
HK.00563,26.0,27,1,6,0.9,0.612
HK.00564,31.0,28,1,5,0.9,0.3786
HK.00565,93.0,83,1,1,0.25,0.1099
HK.00567,95.0,41,1,4,0.7,
HK.00568,79.0,26,0,0,0.8,
HK.00570,23.0,53,0,0,0.85,0.7502
HK.00571,42.0,27,1,11,0.7,0.4664
HK.00572,33.0,51,1,4,0.55,0.6006
HK.00573,40.0,59,1,3,0.35,0.7333
HK.00574,3.0,1,1,20,1.0,
HK.00575,84.0,97,0,0,0.15,
HK.00576,49.0,47,1,11,0.55,0.1216
HK.00579,44.0,50,1,6,0.55,0.1986
HK.00580,72.0,9,1,9,0.45,0.4792
HK.00581,26.0,22,1,15,0.75,0.4556
HK.00582,1.0,6,1,74,1.0,0.9197
HK.00583,36.0,37,1,11,0.85,0.5796
HK.00585,99.0,98,1,2,0.1,
HK.00586,31.0,12,1,5,0.55,0.3355
HK.00587,7.0,18,1,70,1.0,0.7388
HK.00588,34.0,28,1,12,0.65,0.3925
HK.00590,65.0,76,0,0,0.15,0.2377
HK.00591,53.0,90,0,0,0.2,0.4238
HK.00595,97.0,97,0,0,0.45,0.269
HK.00596,9.0,34,1,4,0.8,0.7822
HK.00598,51.0,36,1,32,1.0,0.1626
HK.00599,40.0,65,1,2,0.25,0.4606
HK.00600,,8,1,40,1.0,0.5732
HK.00601,53.0,49,1,5,0.25,0.3677
HK.00602,59.0,77,1,1,0.45,
HK.00603,29.0,18,1,21,1.0,
HK.00604,31.0,23,1,21,1.0,0.5264
HK.00605,34.0,54,1,9,0.7,
HK.00606,41.0,23,1,13,0.65,0.3811
HK.00607,78.0,0,1,17,0.85,
HK.00608,57.0,81,1,2,0.2,0.4664
HK.00609,34.0,44,1,13,0.8,0.3316
HK.00610,74.0,80,0,0,0.05,0.217
HK.00611,58.0,50,1,10,0.6,0.2438
HK.00613,95.0,98,0,0,0.0,0.0551
HK.00616,13.0,1,1,7,0.5,
HK.00617,20.0,20,1,22,1.0,0.86
HK.00618,89.0,65,1,5,0.3,0.4506
HK.00619,66.0,32,1,3,0.75,
HK.00620,77.0,97,0,0,0.0,
HK.00621,75.0,38,1,16,0.8,0.4803
HK.00622,96.0,80,1,5,0.35,0.135
HK.00623,54.0,60,1,5,0.25,0.3288
HK.00626,69.0,67,1,4,0.35,0.4448
HK.00627,80.0,86,1,10,0.6,
HK.00628,43.0,2,1,8,0.95,0.5907
HK.00629,35.0,25,1,5,0.5,0.2965
HK.00630,16.0,5,1,25,1.0,
HK.00631,27.0,11,1,7,0.95,0.5299
HK.00632,11.0,19,1,7,0.6,
HK.00635,52.0,49,1,8,0.45,0.3146
HK.00636,41.0,54,1,5,0.65,0.4182
HK.00637,71.0,54,1,3,0.2,
HK.00639,42.0,38,1,20,1.0,0.3645
HK.00640,74.0,59,1,5,0.3,0.0659
HK.00641,84.0,59,1,8,0.5,0.2468
HK.00643,19.0,31,0,0,0.95,
HK.00645,87.0,74,0,0,0.3,
HK.00646,23.0,60,1,4,0.4,0.6836
HK.00648,0.0,0,1,8,0.65,
HK.00650,80.0,7,1,36,1.0,0.6289
HK.00653,15.0,95,0,0,0.6,
HK.00655,91.0,88,1,16,0.8,0.1736
HK.00656,49.0,80,0,0,0.2,0.3688
HK.00657,76.0,50,1,11,0.65,0.3719
HK.00658,16.0,2,1,17,0.85,0.5092
HK.00659,74.0,54,1,7,0.35,0.0896
HK.00660,95.0,40,1,29,1.0,
HK.00661,71.0,29,1,14,0.7,0.5018
HK.00662,74.0,69,1,4,0.25,0.0968
HK.00664,,4,1,23,1.0,0.5744
HK.00666,24.0,9,1,7,0.6,0.5225
HK.00667,26.0,48,0,0,0.65,0.4883
HK.00669,87.0,87,1,3,0.2,0.157
HK.00670,35.0,22,1,10,0.6,0.4764
HK.00672,25.0,21,1,13,0.75,0.6227
HK.00673,27.0,9,1,13,0.7,
HK.00674,27.0,32,1,2,0.5,0.7944
HK.00675,60.0,64,1,4,0.2,0.2969
HK.00676,68.0,76,1,1,0.05,0.1084
HK.00677,63.0,75,1,5,0.35,0.3716
HK.00679,99.0,96,1,15,0.75,
HK.00681,75.0,75,1,8,0.45,0.2808
HK.00682,49.0,56,1,6,0.35,0.68
HK.00683,48.0,31,1,40,1.0,0.1956
HK.00684,27.0,23,1,12,0.65,0.6499
HK.00685,53.0,58,1,1,0.5,0.3965
HK.00686,24.0,27,1,9,0.75,0.629
HK.00687,73.0,52,1,4,0.2,0.1222
HK.00688,70.0,35,1,18,0.9,0.3118
HK.00689,51.0,13,1,9,0.95,0.5437
HK.00690,25.0,42,1,6,0.4,0.4827
HK.00691,6.0,11,1,22,1.0,0.7143
HK.00693,78.0,75,1,6,0.35,0.0864
HK.00694,16.0,36,1,21,1.0,0.5933
HK.00695,93.0,93,0,0,0.15,0.0045
HK.00696,37.0,41,1,5,0.75,0.3829
HK.00697,48.0,65,0,0,0.6,0.2702
HK.00698,5.0,8,1,35,1.0,0.7676
HK.00700,43.0,77,0,0,0.1,0.2305
HK.00701,10.0,62,1,2,0.55,0.7527
HK.00702,64.0,72,1,4,0.2,
HK.00703,46.0,84,1,4,0.2,0.6322
HK.00704,89.0,72,1,4,0.2,
HK.00707,62.0,72,1,4,0.2,0.7902
HK.00708,64.0,72,1,4,0.2,
HK.00709,69.0,66,1,6,0.3,0.3258
HK.00710,36.0,60,1,2,0.8,0.5325
HK.00711,76.0,87,0,0,0.25,0.2896
HK.00712,5.0,5,1,51,1.0,
HK.00713,38.0,42,1,7,0.4,0.5489
HK.00716,21.0,29,1,6,0.9,0.5374
HK.00717,16.0,18,1,2,0.95,
HK.00718,52.0,85,0,0,0.05,
HK.00719,55.0,85,0,0,0.3,0.2934
HK.00720,90.0,83,1,7,0.35,0.2072
HK.00722,63.0,63,1,9,0.5,0.2415
HK.00723,20.0,35,1,11,0.95,
HK.00725,89.0,82,1,19,0.95,0.2805
HK.00726,62.0,87,0,0,0.65,0.8372
HK.00727,16.0,31,1,11,0.9,
HK.00728,47.0,43,1,21,1.0,0.2988
HK.00730,52.0,40,1,2,0.1,0.3962
HK.00731,91.0,23,1,21,1.0,0.3686
HK.00732,43.0,39,1,8,0.8,0.3611
HK.00733,33.0,77,0,0,0.9,
HK.00736,9.0,6,1,63,1.0,
HK.00737,65.0,57,1,7,0.4,0.2377
HK.00738,80.0,81,0,0,0.5,0.4663
HK.00743,38.0,24,1,5,0.25,0.5963
HK.00745,99.0,98,0,0,0.1,
HK.00746,54.0,54,1,7,0.4,0.2299
HK.00747,66.0,50,0,0,0.8,0.431
HK.00750,37.0,25,1,9,0.65,0.6132
HK.00751,51.0,16,1,71,1.0,0.3521
HK.00752,50.0,61,1,2,0.15,0.1138
HK.00753,23.0,28,1,10,0.65,0.4237
HK.00754,44.0,72,1,4,0.2,0.604
HK.00755,25.0,23,1,1,0.7,
HK.00756,38.0,2,1,8,0.9,
HK.00757,18.0,25,1,5,0.7,0.6743
HK.00759,85.0,85,0,0,0.05,
HK.00760,55.0,35,1,4,0.6,
